Row	Sample	Anon Student Id	Problem Hierarchy	Problem Name	Problem View	Problem Start Time	Problem End Time	Latency (sec)	Steps Missing Start Times	Hints	Incorrects	Corrects	Avg Corrects	Steps	Avg Assistance Score	Correct First Attempts	Condition	KCs (Default)	Steps without KCs (Default)	KC List (Default)	KCs (Single-KC)	Steps without KCs (Single-KC)	KC List (Single-KC)	KCs (Unique-step)	Steps without KCs (Unique-step)	KC List (Unique-step)
2499	All Data	smalllion	Assignment red, ProblemSet Red Level 4!	8eq3plus5x-diagrams-first	1	2021-05-13 16:33:00	2021-05-13 16:33:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC109, KC125, KC260, KC302, KC333, KC574, KC608, KC613
2500	All Data	smalllion	Assignment red, ProblemSet Red Level 5!	3xeqxplus4-diagrams-first	1	2021-05-13 16:34:00	2021-05-13 16:34:00	0.000	0	0	2	8	1.000	8	0.250	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC107, KC149, KC206, KC274, KC279, KC397, KC515, KC671
2501	All Data	smalllion	Assignment red, ProblemSet Red Level 5!	7xeq2xplus5-diagrams-first	1	2021-05-13 16:34:00	2021-05-13 16:35:00	60.000	0	0	1	8	1.000	8	0.125	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC12, KC275, KC373, KC413, KC458, KC508, KC518, KC58
2502	All Data	smalllion	Assignment red, ProblemSet Red Level 5!	6xeq7plus5x-diagrams-first	1	2021-05-13 16:35:00	2021-05-13 16:35:00	0.000	0	0	1	5	1.000	5	0.200	5	none (none)	5	1	cancel-var, combine-like-var, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	5	0	KC127, KC158, KC250, KC349, KC652
2503	All Data	smalllion	Assignment red, ProblemSet Red Level 5!	7xeq20plus2x-diagrams-first	1	2021-05-13 16:35:00	2021-05-13 16:36:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC143, KC17, KC270, KC273, KC28, KC407, KC469, KC471
2504	All Data	smalllion	Assignment red, ProblemSet Red Level 6!	5xeq2xplus15-diagrams-first	1	2021-05-13 16:37:00	2021-05-13 16:38:00	60.000	0	0	1	8	1.000	8	0.125	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC113, KC115, KC276, KC499, KC595, KC60, KC607, KC70
2505	All Data	smalllion	Assignment red, ProblemSet Red Level 6!	9xeq5xplus8-diagrams-first	1	2021-05-13 16:38:00	2021-05-13 16:39:00	60.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC133, KC34, KC418, KC489, KC490, KC596, KC644, KC659
2506	All Data	smalllion	Assignment red, ProblemSet Red Level 6!	4xeq2xplus6-diagrams-first	1	2021-05-13 16:39:00	2021-05-13 16:40:00	60.000	0	0	2	8	1.000	8	0.250	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC195, KC219, KC230, KC253, KC289, KC304, KC564, KC89
2507	All Data	smalllion	Assignment red, ProblemSet Red Level 6!	6xeq4xplus10-diagrams-first	1	2021-05-13 16:40:00	2021-05-13 16:41:00	60.000	0	0	6	8	1.000	8	0.750	7	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC360, KC396, KC435, KC54, KC554, KC598, KC617, KC86
2508	All Data	smalllion	Assignment red, ProblemSet Red Level 6!	6xeq2xplus8-diagrams-first	1	2021-05-13 16:41:00	2021-05-13 16:41:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC100, KC151, KC22, KC228, KC461, KC467, KC593, KC651
2509	All Data	smalllion	Assignment red, ProblemSet Red Level 6!	8xeq2xplus6-diagrams-first	1	2021-05-13 16:42:00	2021-05-13 16:42:00	0.000	0	0	0	8	1.000	8	0.000	8	none (none)	8	1	cancel-var, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-var, subtraction-var	1	0	Single-KC	8	0	KC1, KC176, KC312, KC367, KC434, KC472, KC575, KC629
2510	All Data	smalllion	Assignment red, ProblemSet Red Level 7!	4xplus1eqxplus10-diagrams-first	1	2021-05-14 16:30:00	2021-05-14 16:31:00	60.000	0	0	1	11	1.000	11	0.091	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC104, KC120, KC159, KC246, KC287, KC328, KC38, KC420, KC487, KC582, KC604
2511	All Data	smalllion	Assignment red, ProblemSet Red Level 7!	3xplus5eqxplus11-diagrams-first	1	2021-05-14 16:31:00	2021-05-14 16:32:00	60.000	0	0	3	11	1.000	11	0.273	10	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC210, KC227, KC292, KC496, KC524, KC658, KC66, KC661, KC664, KC67, KC679
2512	All Data	smalllion	Assignment red, ProblemSet Red Level 7!	6xplus3eqxplus13-diagrams-first	1	2021-05-14 16:32:00	2021-05-14 16:33:00	60.000	0	0	0	11	1.000	11	0.000	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC131, KC154, KC203, KC272, KC386, KC451, KC479, KC539, KC614, KC69, KC9
2513	All Data	smalllion	Assignment red, ProblemSet Red Level 7!	8xplus1eq2xplus13-diagrams-first	1	2021-05-14 16:33:00	2021-05-14 16:34:00	60.000	0	0	1	11	1.000	11	0.091	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC160, KC183, KC204, KC208, KC249, KC450, KC581, KC616, KC620, KC640, KC92
2514	All Data	smalllion	Assignment red, ProblemSet Red Level 7!	4xplus3eq2xplus7-diagrams-first	1	2021-05-14 16:34:00	2021-05-14 16:35:00	60.000	0	0	1	11	1.000	11	0.091	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC126, KC13, KC225, KC307, KC330, KC332, KC404, KC428, KC512, KC678, KC85
2515	All Data	smalllion	Assignment red, ProblemSet Red Level 7!	5xplus2eq2xplus8-diagrams-first	1	2021-05-14 16:36:00	2021-05-14 16:36:00	0.000	0	0	3	11	1.000	11	0.273	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC130, KC24, KC310, KC359, KC365, KC422, KC540, KC543, KC583, KC586, KC667
2516	All Data	smalllion	Assignment red, ProblemSet Red Level 8!	8xplus3eq5plus6x-diagrams-first	1	2021-05-14 16:37:00	2021-05-14 16:37:00	0.000	0	0	10	11	1.000	11	0.909	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC148, KC235, KC258, KC344, KC364, KC379, KC439, KC449, KC462, KC485, KC500
2517	All Data	smalllion	Assignment red, ProblemSet Red Level 8!	6xplus1eq13plus2x-diagrams-first	1	2021-05-14 16:38:00	2021-05-14 16:39:00	60.000	0	0	2	11	1.000	11	0.182	10	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC187, KC20, KC32, KC444, KC48, KC51, KC513, KC631, KC636, KC641, KC79
2518	All Data	smalllion	Assignment red, ProblemSet Red Level 8!	1plus9xeq8plus2x-diagrams-first	1	2021-05-14 16:39:00	2021-05-14 16:39:00	0.000	0	0	1	11	1.000	11	0.091	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC251, KC256, KC291, KC303, KC324, KC381, KC425, KC588, KC611, KC612, KC672
2519	All Data	smalllion	Assignment red, ProblemSet Red Level 8!	3plus6xeq9plus4x-diagrams-first	1	2021-05-14 16:40:00	2021-05-14 16:41:00	60.000	0	0	1	11	1.000	11	0.091	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC141, KC152, KC184, KC196, KC215, KC269, KC327, KC405, KC475, KC488, KC507
2520	All Data	smalllion	Assignment red, ProblemSet Red Level 8!	2plus7xeq11plus4x-diagrams-first	1	2021-05-14 16:41:00	2021-05-14 16:41:00	0.000	0	0	2	11	1.000	11	0.182	10	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC211, KC26, KC262, KC441, KC47, KC523, KC589, KC599, KC600, KC625, KC98
2521	All Data	smalllion	Assignment red, ProblemSet Red Level 8!	4plus5xeq8plus3x-diagrams-first	1	2021-05-14 16:41:00	2021-05-14 16:43:00	120.000	0	0	0	11	1.000	11	0.000	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC137, KC185, KC240, KC329, KC387, KC46, KC502, KC549, KC55, KC648, KC83
2522	All Data	smalllion	Assignment red, ProblemSet Red Bonus Level!	3xplus5eqxplus11-diagrams-first	1	2021-05-17 16:25:00	2021-05-17 16:26:00	60.000	0	0	1	11	1.000	11	0.091	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	11	0	KC117, KC132, KC140, KC259, KC378, KC419, KC447, KC455, KC53, KC662, KC8
2523	All Data	smalllion	Assignment red, ProblemSet Red Bonus Level!	4xplus1eqxplus10-diagrams-first	1	2021-05-17 16:26:00	2021-05-17 16:27:00	60.000	0	0	1	11	1.000	11	0.091	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	0	11	.
2524	All Data	smalllion	Assignment red, ProblemSet Red Bonus Level!	6xplus1eq13plus2x-diagrams-first	1	2021-05-17 16:27:00	2021-05-17 16:27:00	0.000	0	0	3	11	1.000	11	0.273	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	0	11	.
2525	All Data	smalllion	Assignment red, ProblemSet Red Bonus Level!	8xplus3eq5plus6x-diagrams-first	1	2021-05-17 16:28:00	2021-05-17 16:28:00	0.000	0	0	2	11	1.000	11	0.182	11	none (none)	12	1	cancel-const, cancel-var, combine-like-const, combine-like-var, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, selectd-subtract-var, subtraction-const, subtraction-var	1	0	Single-KC	0	11	.
2526	All Data	smallmonkey	Assignment red, ProblemSet Red Level 1!	xplus2eq6-diagrams-first	1	2021-05-12 17:01:00	2021-05-13 16:33:00	84720.000	0	11	34	7	0.875	8	5.625	3	none (none)	5	4	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	6	2	KC15, KC25, KC284, KC319, KC504, KC538
2527	All Data	smallmonkey	Assignment red, ProblemSet Red Level 1!	xplus3eq5-diagrams-first	1	2021-05-13 16:34:00	2021-05-13 16:35:00	60.000	0	0	3	5	1.000	5	0.600	4	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC308, KC398, KC520, KC542, KC62
2528	All Data	smallmonkey	Assignment red, ProblemSet Red Level 1!	xplus3eq8-diagrams-first	1	2021-05-13 16:36:00	2021-05-13 16:36:00	0.000	0	0	1	5	1.000	5	0.200	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC122, KC494, KC550, KC566, KC90
2529	All Data	smallmonkey	Assignment red, ProblemSet Red Level 1!	xplus6eq8-diagrams-first	1	2021-05-13 16:37:00	2021-05-13 16:37:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC16, KC248, KC5, KC537, KC615
2530	All Data	smallmonkey	Assignment red, ProblemSet Red Level 1!	1plusxeq7-diagrams-first	1	2021-05-13 16:38:00	2021-05-13 16:38:00	0.000	0	0	1	5	1.000	5	0.200	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC156, KC293, KC357, KC382, KC414
2531	All Data	smallmonkey	Assignment red, ProblemSet Red Level 1!	2plusxeq9-diagrams-first	1	2021-05-13 16:39:00	2021-05-13 16:40:00	60.000	0	0	1	5	1.000	5	0.200	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC167, KC214, KC374, KC544, KC619
2532	All Data	smallmonkey	Assignment red, ProblemSet Red Level 1!	5plusxeq7-diagrams-first	1	2021-05-13 16:41:00	2021-05-13 16:42:00	60.000	0	0	2	5	1.000	5	0.400	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC172, KC192, KC313, KC371, KC40
2533	All Data	smallmonkey	Assignment red, ProblemSet Red Level 1!	4plusxeq9-diagrams-first	1	2021-05-13 16:42:00	2021-05-13 16:42:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC163, KC254, KC506, KC556, KC61
2534	All Data	smallmonkey	Assignment red, ProblemSet Red Level 1!	4plusxeq9-diagrams-first	2	2021-05-13 16:42:00	2021-05-13 16:43:00	60.000	0	1	2	5	1.000	5	0.600	4	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC163, KC254, KC506, KC556, KC61
2535	All Data	smallmonkey	Assignment red, ProblemSet Red Level 2!	8eqxplus3-diagrams-first	1	2021-05-13 16:44:00	2021-05-13 16:45:00	60.000	0	0	4	5	1.000	5	0.800	3	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC257, KC306, KC322, KC495, KC57
2536	All Data	smallotter	Assignment red, ProblemSet Red Level 1!	xplus2eq6-diagrams-first	1	2021-05-12 18:34:00	2021-05-12 18:35:00	60.000	0	0	1	5	1.000	5	0.200	4	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC15, KC284, KC319, KC504, KC538
2537	All Data	smallotter	Assignment red, ProblemSet Red Level 1!	xplus3eq5-diagrams-first	1	2021-05-12 18:36:00	2021-05-12 18:37:00	60.000	0	0	1	5	1.000	5	0.200	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC308, KC398, KC520, KC542, KC62
2538	All Data	smallotter	Assignment red, ProblemSet Red Level 1!	xplus3eq8-diagrams-first	1	2021-05-12 18:37:00	2021-05-12 18:38:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC122, KC494, KC550, KC566, KC90
2539	All Data	smallotter	Assignment red, ProblemSet Red Level 1!	xplus6eq8-diagrams-first	1	2021-05-12 18:38:00	2021-05-12 18:38:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC16, KC248, KC5, KC537, KC615
2540	All Data	smallotter	Assignment red, ProblemSet Red Level 1!	1plusxeq7-diagrams-first	1	2021-05-12 18:39:00	2021-05-12 18:39:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC156, KC293, KC357, KC382, KC414
2541	All Data	smallotter	Assignment red, ProblemSet Red Level 1!	2plusxeq9-diagrams-first	1	2021-05-12 18:39:00	2021-05-12 18:40:00	60.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC167, KC214, KC374, KC544, KC619
2542	All Data	smallotter	Assignment red, ProblemSet Red Level 1!	5plusxeq7-diagrams-first	1	2021-05-12 18:40:00	2021-05-12 18:40:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC172, KC192, KC313, KC371, KC40
2543	All Data	smallotter	Assignment red, ProblemSet Red Level 1!	4plusxeq9-diagrams-first	1	2021-05-12 18:40:00	2021-05-12 18:40:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC163, KC254, KC506, KC556, KC61
2544	All Data	smallotter	Assignment red, ProblemSet Red Level 2!	8eqxplus3-diagrams-first	1	2021-05-12 18:41:00	2021-05-12 18:42:00	60.000	0	0	2	5	1.000	5	0.400	4	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC257, KC306, KC322, KC495, KC57
2545	All Data	smallotter	Assignment red, ProblemSet Red Level 2!	3eqxplus1-diagrams-first	1	2021-05-12 18:42:00	2021-05-12 18:42:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC164, KC526, KC548, KC605, KC65
2546	All Data	smallotter	Assignment red, ProblemSet Red Level 2!	9eq4plusx-diagrams-first	1	2021-05-12 18:43:00	2021-05-12 18:43:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC277, KC390, KC528, KC557, KC669
2547	All Data	smallotter	Assignment red, ProblemSet Red Level 2!	10eq5plusx-diagrams-first	1	2021-05-12 18:43:00	2021-05-12 18:43:00	0.000	0	0	0	5	1.000	5	0.000	5	none (none)	5	1	cancel-const, combine-like-const, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	5	0	KC180, KC224, KC401, KC627, KC95
2548	All Data	smallotter	Assignment red, ProblemSet Red Level 3!	2xplus3eq7-diagrams-first	1	2021-05-12 18:44:00	2021-05-12 18:45:00	60.000	0	0	2	8	1.000	8	0.250	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC323, KC36, KC406, KC41, KC530, KC560, KC580, KC84
2549	All Data	smallotter	Assignment red, ProblemSet Red Level 3!	3xplus1eq10-diagrams-first	1	2021-05-12 18:46:00	2021-05-12 18:47:00	60.000	0	0	1	8	1.000	8	0.125	7	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC102, KC146, KC326, KC345, KC408, KC474, KC594, KC668
2550	All Data	smallotter	Assignment red, ProblemSet Red Level 3!	4xplus1eq9-diagrams-first	1	2021-05-12 18:47:00	2021-05-12 18:48:00	60.000	0	0	1	8	1.000	8	0.125	8	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC298, KC3, KC305, KC334, KC354, KC463, KC511, KC99
2551	All Data	smallotter	Assignment red, ProblemSet Red Level 3!	3xplus2eq8-diagrams-first	1	2021-05-12 18:49:00	2021-05-12 18:50:00	60.000	0	0	2	8	1.000	8	0.250	7	none (none)	8	1	cancel-const, combine-like-const, divide, division-simple, selectd-divide, selectd-given-eq, selectd-subtract-const, subtraction-const	1	0	Single-KC	8	0	KC136, KC285, KC295, KC331, KC547, KC578, KC592, KC71
